row ID,row m/z,row retention time,QC04,QC06,QC08,QC05,QC08_3,QC08_1,QC08_2,QC02,QC07,QC01,QC09,38,68,67,56,62,74,73,79,37,61,132,116,85,115,80,109,126,86,121,110,13,14,25,32,20,31,7,26,2,19,8,1,49,50,55,127,133,150,122,151,138,144,145,157,139,156,Blank03,Blank04,Blank02,Blank01
_[M + H]+_sirius_YKHZGLKQBYTRHO-UHFFFAOYSA-N_corr271_347_pos,212.1645808,4.66664798,11611341.05,12328739.09,11505069.39,12259576.84,8307688.548,8382888.908,8017203.869,11707804.06,12296739.37,11582193.23,8095392.256,3810465.763,1491396.025,1740329.799,1733912.574,1682175.164,1900556.619,1324753.528,958907.2406,2996098.135,2816414.061,1363876.154,2412628.285,3166022.115,783721.1571,1577931.818,1876498.209,1253777.868,4110533.632,1493313.023,1842203.157,1126579.106,3300058.295,2383298.91,2883384.884,1398855.011,1201141.064,1571723.591,1441515.015,3574206.502,2661112.718,1670169.955,3104526.133,1770281.954,2178244.554,1037070.927,1482561.134,920181.2563,1810739.665,3370804.7,1092579.794,1220293.96,2398936.841,1538579.743,2073837.3,4013930.149,942894.0846,792169.074,744099.3751,715852.6,641350.5444
_[M + H]+_sirius_NALWOULWGHTVDA-UHFFFAOYSA-N_corr_1747_pos,297.1080761,3.001056658,1550651.07,1450277.753,1525821.222,1506401.008,1015422.803,937400.4144,1045169.319,1353540.305,1517282.984,1427842.583,1067835.347,972414.0756,1381054.579,1917114.267,1568299.623,1323100.102,972568.0391,1029498.437,488493.9972,2542279.074,1512831.499,1599514.198,999594.7309,809156.7558,811911.4078,902597.7055,383268.9547,2379346.513,884673.4434,1072086.165,1022278.755,444034.8741,542022.6378,2081114.501,2047927.171,2095431.941,2065139.682,986906.982,1794609.982,1384539.06,2153071.834,1001887.081,741821.4486,1561594.549,1292921.447,1100665.218,1916778.699,942437.2003,1040042.618,1231159.867,2012282.178,1687872.163,829394.3995,967588.4419,1635891.319,1030914.608,2627100.624,0,0,0,0
_[M + H]+_sirius_MHRLWUPLSHYLOK-UHFFFAOYSA-N_corr40_393_pos,192.0323464,1.133998837,11133683.43,11171961.95,9538476.442,11155518.22,4724977.087,5104800.037,5190051.586,10984597.54,10698307.29,11546980.72,5004308.88,24454736.26,8969052.86,6901596.888,40273338,12428987.45,8214121.175,7859894.933,3503519.724,31707106.71,43915113.25,7802506.271,26158841.21,17762214.75,15239499.28,11163556.14,13140714.15,15341787.5,18586623.63,18613239.77,11220576.34,10517920.3,16954503.92,19825038.36,16365316.51,14050472.52,17043359.48,9762931.13,19094543.13,10817820.24,16380441.29,16341040.06,12808909.15,4040316.54,22674965.55,16256035.46,15128368.35,7629840.31,3845514.432,24818642.3,15060577.06,26115710.7,10447816.77,6659824.816,13531473.92,6707710.621,26948471.65,0,0,0,0
_[M + H]+_sirius_PBLZLIFKVPJDCO-UHFFFAOYSA-N_corr274_397_pos,216.1959843,4.736180218,10085739.32,9878546.303,9012581.497,9480674.29,8374808.16,8530028.132,8675928.136,10198875.75,10112841.32,9441392.693,7438585.973,8305250.587,2643356.304,2683283.544,5347931.134,7817021.53,3955101.533,3913518.702,3524943.574,7790923.157,17115933.25,4202142.653,3586096.997,10221250.08,874122.1799,2743026.808,4334506.92,2721321.12,4510338.94,4874843.162,4681890.28,2098340.693,6348831.684,8798864.478,4501463.562,1680599.847,3311179.56,4544883.672,2739444.993,11801478.92,3702194.4,3155652.051,2058599.66,7130663.42,7638275.864,4599196.521,2862383.713,2077109.106,8680332.946,13550515.4,2145707.571,4591487.398,3687174.017,3791254.249,7296414.788,15086416,1306798.717,1788899.368,766434.7039,1423654.459,741538.1177
_[M + H]+_sirius_GRUFZTGABLSDFG-UHFFFAOYSA-N_corr_399_pos,574.0949584,1.474766089,52514298.23,45071182.71,44039321.59,47281736.29,24370346.81,26330651.08,26422897.59,59454730.38,43973694.73,64932086.22,22895550.41,23993043.5,68459171.48,42798641.35,16272368.78,20499719,56705504.85,68488566.17,13196137.08,34302105.93,9220588.753,46643012.92,49368231.18,70265931.27,49662711.43,32600826.06,57674829.19,51183397.38,30159295.31,36903313.3,22618057.6,65297023.89,31008475.54,59261407.27,4746011.892,30654579.96,42123198.61,55259054.87,76683467.27,36065781.77,81251144.7,19484523.74,23696238.4,21118137.77,21913060.11,5943677.507,76103550.79,20428582.85,31449720.15,95882583.92,52489652.09,48976148.22,42481842.03,33779027.42,35110907.12,26147699.43,50604389.27,0,0,0,0
_[M + H]+_sirius_SUQWLSDRZTXODO-UHFFFAOYSA-N_corr_2350_pos,508.160024,3.172411537,1560780.999,1584241.477,1494230.671,1204042.181,971000.4349,887993.4552,995078.161,1696510.893,1574251.957,1709683.084,991804.0431,572557.5158,628300.6609,727266.2843,473392.4728,235553.4554,522764.7957,410083.3485,112451.1566,758938.0644,2807505.99,396599.7751,492227.865,830380.0273,379035.5796,504592.1531,593686.8005,476330.8925,618666.9754,574707.3193,760040.826,548144.4064,723414.9593,512723.3405,83540.85301,581719.9202,432723.7,1352784.308,405009.7162,730987.4998,763998.4244,878331.2914,1850393.776,440548.8002,322600.4038,299296.2474,904267.0606,368457.4347,326566.4556,1072440.939,429321.6763,576176.5999,552888.0869,761680.8829,374854.7767,582130.0765,466348.2458,0,0,0,0
_[M + H]+_sirius_TWYCSUHRKMCSIR-UHFFFAOYSA-N_corr_2355_pos,332.1450857,2.055053786,6514868.508,5761702.931,5997079.712,6320136.104,3804031.927,3955600.577,4160595.222,6502197.491,6502858.614,6410989.919,3973030.272,4415259.048,5662819.521,5484498.075,6922432.038,4307024.552,5606165.857,6091217.983,2805731.081,5262671.541,5713324.829,5096849.406,7560083.631,5385324.319,6348014.106,4860410.905,4750352.266,7595632.451,5784694.332,5472192.931,6959073.068,5269438.101,4991240.031,5399745.164,5985476.133,5220927.817,6626359.568,7094104.375,4550351.031,6493661.182,6144336.02,6243296.211,4688960.882,3695725.335,4459050.304,2862639.636,7551425.146,3288612.676,3140559.754,7404252.299,5370219.929,9029809.294,4210474.441,5132848.686,4949347.408,5021265.75,5301106.273,0,0,0,0
_[M + H]+_sirius_JUAQYRSUSCWTQK-UHFFFAOYSA-O_corr_586_pos,258.170005,3.719397572,20483312.64,18986289.56,19024637.19,19491574.58,12010524.32,11969824.04,13027823.28,19838723.16,19257635.47,20711402.26,12994785.89,40107990.84,38639247.57,2460379.76,59825645.36,18681744.81,105426462.8,6633330.443,4349294.342,11259794.76,5006839.097,10240270.31,111424030.7,14183230.28,4276404.403,77810187.69,3615873.151,8557695.655,112874570.4,9915855.483,123140466.7,5342520.119,18365464.1,12538535.71,39142886.59,60810736.63,11648637.23,2917905.626,38334929.52,35353040.44,2499203.631,66105117.9,6567200.292,3759996.501,12347515.87,3284075.079,61970398.66,55452314.84,1993226.658,128548780.4,30150780.05,9897834.795,9679950.881,14531593.06,82257874.89,31442511.1,904872.6572,0,0,0,0
_[M + H]+_sirius_FKMHSNTVILORFA-UHFFFAOYSA-N_corr361_761_pos,319.2842923,7.136860677,7601708.482,6565478.725,7468559.242,7293982.12,3036466.925,3001833.326,2808879.646,5056701.279,7176270.883,4604931.728,3049967.799,5982270.479,5559907.316,9170016.865,5507751.714,3411423.928,7532610.531,5851105.488,2984130.715,6562475.291,6669301.95,2667913.877,6607530.404,5395769.751,5934323.517,6970380.68,6677291.828,6330854.752,5852367.408,6816824.609,6594968.145,6506559.83,6743222.496,7277682.772,6391125.639,6926007.658,6452991.911,6153233.022,6538012.397,6327806.888,5711558.721,7479283.129,6705760.319,2735614.086,5751265.243,2938476.2,6678421.728,2851667.744,4429142.818,5568908.766,6477494.523,6233192.116,10188995.25,12908396.76,6357475.873,5302608.096,6256116.08,3463074.037,4067349.642,3258579.339,3386551.115
_[M + H]+_sirius_YQALICYOSWOYEG-UHFFFAOYSA-N_corr_2008_pos,386.3814052,5.910990262,4801277.024,5424676.444,5823869.957,5045808.722,6934528.654,7879219.998,7493836.117,4547052.235,5028782.511,5059632.269,4409704.304,5265002.79,4256197.197,4366809.667,5306467.085,3944269.929,4482994.085,4431716.518,5388447.103,5834943.183,5754274.773,5883167.338,5433066.273,5150085.583,5638010.463,3954270.412,4655020.288,5334646.272,5126529.644,5026675.326,3850022.669,5551965.537,5439457.922,5814841.659,5653413.81,4628678.445,5791982.924,5672420.51,5110160.721,4638806.385,5020737.818,3764296.546,3932372.227,6571086.176,5557311.262,5407684.802,5120206.81,5505488.779,4495918.23,5260287.902,5318630.092,5804169.408,5025780.581,5097768.534,5739413.188,4243038.356,4816022.715,7219826.451,7600165.058,7651397.711,7354406.61
_[M + H]+_sirius_URTBCBICNCMCPB-UHFFFAOYSA-O_corr_621_pos,312.2169366,4.493205556,10921781.01,11113462.23,10168557.58,10871193.74,7290772.412,7098455.385,7453693.948,10278660.87,10406311.21,9874763.273,6901337.148,14220697.77,5685559.027,630083.1259,25162298.17,4628861.008,21502351.98,1612417.675,962027.8355,7347057.148,1182900.659,2809977.399,21354329.08,4070248.831,2629390.365,17512454.34,6022668.089,2000360.315,29539062.4,2223463.132,40553629.23,2638906.772,7388233.035,4063245.602,10617130.37,11601393.63,4522373.426,1948157.148,11463867.39,10633045.13,5660434.474,9664599.466,3509182.965,6579073.227,10271739.78,1106233.873,20129999.38,14253406.45,1585655.24,21436722.94,5552523.013,2250216.35,2521484.404,5567394.916,21207348.49,5875198.41,9727583.378,0,0,0,0
_[M + H]+_sirius_HYAXMGTZOLISRL-UHFFFAOYSA-N_corr287_628_pos,214.1802197,5.006117189,13980844.19,13365147.03,12808925.37,14382152.54,11962866.42,12611364.04,12534410.94,13481222.89,13864579.04,13072873.79,10952537.45,24373152.63,5182030.22,7495582.957,15305165.49,27369594.73,10475828,8142761.432,8745908.434,15779484.43,39882225.23,5798150.597,6494299.87,23776056.45,3024469.296,7360864.487,6143426.147,8044394.001,15795860.52,11564300.24,10190804.43,4569346.929,11571451.21,13521401.62,12845904.32,4526317.639,8546560.538,9583752.23,8073200.669,28743481.64,6973572.522,7610138.537,5090506.553,17023966.92,23295331.86,10643730.41,4952634.663,3422125.7,16004096.41,30904220.07,6012723.774,8872024.256,7270921.045,8538844.248,20542779.62,48160415.54,3457203.655,4488172.544,2759859.935,4805942.487,2714180.773
_[M + H]+_sirius_YPHPEHMXOYTEQG-UHFFFAOYSA-N_corr_791_pos,362.1556517,3.210613474,5001362.396,5692061.712,5873346.719,5467405.444,4047791.589,3766342.188,3888603.62,5939755.731,6210445.439,5766937.008,4077577.955,3492961.082,6742887.385,7900608.456,6075506.079,5330242.183,3233910.387,3408822.647,2167490.874,6926191.039,4691383.599,4283794.78,5138830.13,3646070.089,3795609.887,3867520.508,2138896.487,10154872.18,3799419.368,3992666.258,5165699.988,2549847.19,2862157.853,6412417.343,7241831.771,7471683.84,7634843.716,5251393.171,5341717.334,7835928.184,7877774.458,5330088.37,3692422.141,5369768.316,5119417.837,2377866.221,8706478.142,3489395.262,2901736.579,4932333.319,5038524.188,5762994.947,2603668.554,3916802.18,5124591.73,3579927.319,3494736.643,0,0,0,0
_[M + H]+_sirius_JHIXEZNTXMFXEK-UHFFFAOYSA-N_corr_2052_pos,272.2584221,6.494287321,5709190.515,4523210.161,4771385.099,5091338.789,2765027.584,3015740.976,3020805.816,4837068.088,4713074.79,4939352.974,2675210.155,139984.2277,271500.8717,347724.7868,881468.819,99805.72133,1587020.482,797535.7003,89408.93559,1255737.448,209807.3176,95126.9512,1403642.504,140012.8738,196719.8789,216678.5114,207234.9329,1117602.007,120859.853,318089.331,1050405.568,109232.0081,2167370.167,855495.5556,210310.969,123419.0544,804296.5609,168966.4552,1058361.951,1886379.333,677247.92,497663.0597,209492.0905,94916.87386,189498.7718,110924.9021,412268.1031,257999.8439,736112.4974,237995.9648,161218.842,161070.6951,170447.9509,1284550.783,2611036.861,107961.1493,710227.0094,414094.7207,286029.7283,129584.0191,77196.94981
_[M + H]+_sirius_OHUWJIVNYZYXDZ-UHFFFAOYSA-N_corr247_653_pos,337.2040735,4.388778715,5902295.192,6583188.165,6199512.813,6369002.92,3646236.089,3537576.92,3582532.213,5702137.519,6022029.063,5857228.359,3904856.879,6812787.996,6568536.809,6153873.771,6122633.157,3544894.221,6810481.462,6147745.567,3958813.27,6228466.534,6925679.041,3787214.859,6745502.952,6091361.417,6622236.12,6600329.698,6546999.546,5941528.894,6107284.106,6599923.26,6255542.612,6033734.593,6835127.423,6712639.942,6431368.84,5631438.109,6534296.217,6830452.792,5860842.774,6545464.183,5727462.404,6233249.287,6459197.738,3914591.953,6384956.488,3586309.751,6329093.118,3812458.277,3735642.549,6124316.397,6086710.015,6784881.659,6298320.958,6039657.014,6531256.856,5956638.498,6291882.423,7069679.076,7738721.183,6345192.006,6598893.911
_[M + H]+_sirius_FUJLYHJROOYKRA-UHFFFAOYSA-O_corr_498_pos,344.2797096,5.035779072,10267326.49,9495949.695,9245586.623,8414553.766,5508107.955,6196603.672,6610529.85,10912433.8,9157516.858,9692787.303,5190722.17,17070838.43,7466180.446,1394916.372,31364757.94,47873863.7,6250160.825,2040463.656,581247.148,7645187.077,3537174.226,1819333.895,5343225.834,3013712.263,1852936.022,13223161.12,14331151.24,1625163.798,6440567.467,2615557.383,24782031.56,840981.6888,1492749.628,3863275.454,2181883.661,4958212.16,5771200.086,1003348.251,3172339.133,5990482.345,4259919.981,6929476.944,13225376.85,6725272.069,12015371.01,2176927.256,6052731.879,2532732.173,1149688.683,8663857.885,1441336.168,1312091.113,1790084.774,3943542.958,7754288.12,3595818.578,11984396.77,263709.1808,301288.8795,223844.9674,256049.5308
_[M + H]+_sirius_ILRSCQWREDREME-UHFFFAOYSA-N_corr_819_pos,200.200885,6.09863362,5388829.265,4906872.818,4863939.347,5157800.361,4572246.604,4769851.169,4711076.222,4432906.025,5168198.288,4976068.023,4520504.761,5336962.031,5777734.747,5269475.712,5400224.887,5113346.125,5177391.944,5220373.489,4895247.306,4959742.138,5822288.339,4892639.599,5256414.667,5642807.071,5782021.076,5557632.695,5485056.891,4424097.378,5177112.788,5276889.244,5369243.788,5170262.996,5411642.227,5704052.285,5301096.674,5195212.413,5412460.378,5614839.89,5258448.33,5334962.485,5065068.658,5503140.039,5281723.153,4747274.383,5237232.689,5000539.81,5705893.842,4684093.375,4302630.921,5728626.154,5256875.933,5460635.865,5525890.165,5512106.314,5692518.202,6172991.545,5236470.215,4976967.543,4769610.07,5524092.874,4650419.452
_[M + H]+_sirius_HXMDVGZMAUBCHH-UHFFFAOYSA-N_corr_824_pos,255.2068014,5.043276086,4702227.085,4659153.197,4137557.176,4390220.813,3300222.607,3354980.731,3554565.825,4706454.876,4349716.992,4384116.069,3115389.748,3681455.494,605374.8177,453000.6025,2568119.509,3650551.203,395986.7814,484532.1537,382738.8098,4968557.172,11016511.22,1514745.003,3206080.833,12089664.96,109257.9105,279975.4975,604323.9347,290788.5421,6551257.671,6281647.993,981671.5293,1412815.998,4276408.753,10211326.15,6200264.612,2006990.278,2301361.527,3838775.403,3580145.112,6261524.003,2577807.092,1185838.992,670493.8619,2542165.34,3680653.207,3200097.265,2099363.943,320321.3176,5062893.772,21745062.9,2398466.333,674275.2782,317378.7055,932110.4093,9054832.327,13066973.08,297157.7332,0,0,0,0
_[M + H]+_sirius_LGRFSURHDFAFJT-UHFFFAOYSA-N_corr386_506_pos,149.023375,11.22992966,8470747.471,7328989.697,6783458.145,8387712.999,9535038.781,6435908.228,7702842.949,8307952.992,7317954.284,5902415.437,8473890.354,7517515.261,9840901.074,9333148.002,8747280.334,10397038.64,6751930.81,6567686.952,7785155.463,7061477.251,6421791.135,7855902.095,7401255.726,9231798.98,6193803.85,6522542.7,6114909.09,7965788.296,8170502.989,8548958.034,8819162.035,6959651.933,6288286.555,8388619.296,8680066.933,10058877.44,7152668.973,8060087.875,9419191.504,8246426.204,7549935.442,8317590.795,7251197.506,5828305.225,5484661.42,6120341.032,7887097.993,6147021.797,9142567.268,8037599.038,8998331.211,6438662.779,8603812.649,9657207.128,6072078.458,8352042.112,6852651.065,5863048.277,7046491.159,5448141.645,4827436.057
_[M + H]+_sirius_ZCYZWSXKUWASET-UHFFFAOYSA-N_corr248_523_pos,293.1779247,4.353426166,8662210.042,8902804.729,9366354.602,9071001.979,6798316.535,6550778.235,6952994.003,8389698.248,8846505.951,8720563.019,6669886.276,10059602.13,10325961.81,9759976.117,9377088.236,5774995.643,9005332.019,9190287.779,6797506.612,9168235.761,9787393.925,6351723.427,9655522.892,9203930.765,9633319.773,9326177.951,10130046.21,9321347.136,9259810.665,9327117.793,9226712.778,9090186.431,10168586.25,9390154.46,8442117.644,8783215.999,9033747.366,10096242.63,9129391.337,9361858.649,8907666.756,9108440.944,8294524.917,6545171.614,9564570.08,6441660.143,9260675.784,6660687.493,6611189.672,8594485.214,9431787.79,9447965.259,9163689.31,8938954.827,9674097.027,9005156.643,8873816.294,9535045.845,10878522.75,9009011.076,8875996.744
_[M + H]+_sirius_DVCSNHXRZUVYAM-UHFFFAOYSA-N_corr_668_pos,247.1288391,3.278094037,14771504.85,14366485.79,13237107.11,14627295.61,11318252.4,11000136.48,10857452.76,14811590.35,14200977.21,14483433.56,10939634.26,10350562.25,11492847.34,14538464.77,15710512.23,13044361.78,9095903.702,8980863.971,5497197.25,20824750.71,22327496.29,15049599.93,10311447.84,8942833.507,9104960.761,9298511.392,5407111.494,20396476.01,10310475.98,11875177.87,9712339.486,5373231.645,6615931.822,16759121.99,16604529.72,16851871.51,17238748.48,10313880.55,15182673.12,13017013.12,17786633.27,10764494.56,7564243.767,13558785.13,12340637.11,11985807.79,16974713.37,8758708.916,9680174.121,14475547,14635255.23,17414790.76,8746417.368,9219965.888,13742589.78,10009406.56,17324279.1,0,0,0,0
_[M + H]+_sirius_KWIUHFFTVRNATP-UHFFFAOYSA-O_corr396_560_pos,118.0861938,11.45479125,44666402.51,39666004.22,39732337.63,42569578.66,32041520.22,32730538.78,32484493.09,45567531.49,45790589.38,45482504.89,30010473.99,43311236.81,43743316.6,40903536.42,41117344.04,29203958.49,41370405.56,42154536.41,30730408.46,41218958.75,41893597.94,31110970.4,42089626.76,45643970.66,39507521.01,42225354.37,37455620.41,44612216.88,43927598.76,42867138.72,43885437.8,45256165.58,42820319.99,44986374.71,42567968.32,44740667.54,39504373.86,41029488.56,46594383.32,40259860.7,45382522.72,42627969.99,45926293.83,30936243.07,43307909.36,30990236.22,40240821.77,31496757.34,29170184.63,43977503.03,43469725.14,43419362.76,43592799.47,43736375.65,41053200.8,45960060.81,43726825.36,46415525.81,46921263.53,45295419.07,44774548.13
_[M + H]+_sirius_PFZDMEPJWILMNI-UHFFFAOYSA-N_corr86_567_pos,362.9851355,1.787289709,48683695.35,46056573.59,50823249.89,71687761.26,29689889.32,25402697.72,41093498.95,61266046.74,48732463.62,47958793.9,33167932.35,51642594.97,16921902.88,11323618.01,81138591.49,52619917.3,23397112.32,15795393,8307497.898,35010830.75,69726302.87,25243069.95,29534506.15,22944344.26,41955142.77,22294951.28,35400514.23,26095159.83,48941293.18,45241948.39,16840055.57,28710152.31,22334663.94,59913671.18,196986.9729,61129352.52,71318943.23,31124267.33,32860352.92,30056511.23,62109658.2,15419096.46,29738167.52,23560930.92,35860309.14,18086987.47,121076709,15968194.05,26687487.88,55246166.66,48728762.06,22981635.4,24085106.24,23162536.8,36469013.6,19967924.65,115154326.8,0,0,0,0
_[M + H]+_sirius_NLZVTPYXYXMCIP-UHFFFAOYSA-N_corr_697_pos,357.2493878,0.925775908,22049106.71,21093419.69,25251370.4,23791859.79,17316103.97,14256147.75,16619564.14,23402364.32,23068839.9,23943758.34,16890955.41,44797383.5,29192497.38,29303127.18,32660859.62,27773977.19,17827415.24,16776651.74,7913620.777,30699577.6,12508842.31,8830316.405,28694857.76,15533722.63,21013790.94,14962169.92,11654193.55,31736262.08,17469824.44,9674703.657,12349649.89,20371481.15,18265584.88,18723097.37,20047504.83,22463103.9,22717299.47,27463178.67,20487054.51,22445061.17,20613451.52,21983893.88,16993685.07,24789701.93,42834951.36,5616665.197,37963460.93,17579183.53,14540735.01,12787649.19,33594255.6,9432089.784,19644505.56,21158988.45,18777990.78,28276096.26,24074877.64,0,0,0,0
_[M + H]+_sirius_QWBDJCDPDXGPLW-UHFFFAOYSA-N_corr_703_pos,504.3090238,6.039321717,7505085.621,6227476.964,6602811.606,7247013.55,3979491.993,4229940.465,4174686.279,6570299.761,5165617.438,7419128.66,3736686.066,3520482.356,41311691.31,22686646.61,7517916.453,51115443.54,21452307.78,18423674.62,2130135.915,1907213.937,2143282.404,609835.8771,2845992.375,1560991.843,1269313.63,49118580.91,24288263.51,1995970.324,1413317.759,1368046.709,42715940.36,4260340.976,6936399.567,2656570.592,2624838.743,23875808.73,2063249.31,5563222.603,3092446.337,28439006.31,3986804.123,52815441.49,63843022.16,721272.009,1601931.053,455010.5163,1352972.095,3872605.654,5804222.867,1656603.987,4082305.056,2623202.586,13514094.61,11588647.12,1707427.163,9902021.823,13487655.1,0,0,28421.88439,10930.68175
